name,link
The Napper Tandy,https://www.yelp.com/biz/the-napper-tandy-san-francisco?osq=tacos
Asian Heritage Street Celebration,https://www.yelp.com/biz/asian-heritage-street-celebration-san-francisco-3?osq=tacos
Tacos El Guero,https://www.yelp.com/biz/tacos-el-guero-south-san-francisco?osq=tacos
Betty’s Taqueria,https://www.yelp.com/biz/bettys-taqueria-south-san-francisco?osq=tacos
Taqueria Barajitos Taco Truck,https://www.yelp.com/biz/taqueria-barajitos-taco-truck-oakland-2?osq=tacos
Chevys Fresh Mex,https://www.yelp.com/biz/chevys-fresh-mex-emeryville-4?osq=tacos
Tacos Rodriguez,https://www.yelp.com/biz/tacos-rodriguez-san-francisco-2?osq=tacos
Kelly’s Deli,https://www.yelp.com/biz/kellys-deli-colma?osq=tacos
Chipotle Mexican Grill,https://www.yelp.com/biz/chipotle-mexican-grill-alameda-2?osq=tacos
Fisherman’s Wharf Chowder and Crab Sidewalk Stands,https://www.yelp.com/biz/fishermans-wharf-chowder-and-crab-sidewalk-stands-san-francisco?osq=tacos
Bishop’s Tacos,https://www.yelp.com/biz/bishops-tacos-san-francisco?osq=tacos
Dianda’s Italian American Pastry,https://www.yelp.com/biz/diandas-italian-american-pastry-san-francisco?osq=tacos
Ken Tsang Private Chef & Catering,https://www.yelp.com/biz/ken-tsang-private-chef-and-catering-san-francisco?osq=tacos
Picante,https://www.yelp.com/biz/picante-berkeley?osq=tacos
Otaez Mexican Restaurant,https://www.yelp.com/biz/otaez-mexican-restaurant-alameda?osq=tacos
Taquiza La Rubia,https://www.yelp.com/biz/taquiza-la-rubia-riverbank-2?osq=tacos
Blue Plate,https://www.yelp.com/biz/blue-plate-san-francisco?osq=tacos
Anja Lee Catering,https://www.yelp.com/biz/anja-lee-catering-san-francisco?osq=tacos
Tijuana Restaurant,https://www.yelp.com/biz/tijuana-restaurant-oakland?osq=tacos
Workshop Cafe,https://www.yelp.com/biz/workshop-cafe-san-francisco?osq=tacos
Andale Mexican Restaurant,https://www.yelp.com/biz/andale-mexican-restaurant-san-francisco-3?osq=tacos
Azteca Market and Taqueria,https://www.yelp.com/biz/azteca-market-and-taqueria-san-francisco?osq=tacos
Taqueria Sinaloa,https://www.yelp.com/biz/taqueria-sinaloa-oakland-2?osq=tacos
Poki Time,https://www.yelp.com/biz/poki-time-san-francisco-12?osq=tacos
Ritual Coffee Roasters,https://www.yelp.com/biz/ritual-coffee-roasters-san-francisco-3?osq=tacos
robberbaron,https://www.yelp.com/biz/robberbaron-san-francisco?osq=tacos
Columbus Cafe,https://www.yelp.com/biz/columbus-cafe-san-francisco?osq=tacos
Rico’s Tacos / Marks Sinaloa,https://www.yelp.com/biz/ricos-tacos-marks-sinaloa-oakland?osq=tacos
Flying Pig Bistro Pub,https://www.yelp.com/biz/flying-pig-bistro-pub-san-francisco-2?osq=tacos
Coffee Bar,https://www.yelp.com/biz/coffee-bar-san-francisco?osq=tacos
El Patron Lonchera,https://www.yelp.com/biz/el-patron-lonchera-oakland?osq=tacos
An The Go,https://www.yelp.com/biz/an-the-go-san-francisco?osq=tacos
Ritual Coffee Roasters,https://www.yelp.com/biz/ritual-coffee-roasters-san-francisco-3?osq=tacos
Coffee Bar,https://www.yelp.com/biz/coffee-bar-san-francisco?osq=tacos
El Patron Lonchera,https://www.yelp.com/biz/el-patron-lonchera-oakland?osq=tacos
Le Regency,https://www.yelp.com/biz/le-regency-san-francisco?osq=tacos
Mr. Le’s Taco Truck,https://www.yelp.com/biz/mr-les-taco-truck-oakland?osq=tacos
Flying Pig Bistro Pub,https://www.yelp.com/biz/flying-pig-bistro-pub-san-francisco-2?osq=tacos
Sun Rise Restaurant,https://www.yelp.com/biz/sun-rise-restaurant-san-francisco-2?osq=tacos
La Barbacoa,https://www.yelp.com/biz/la-barbacoa-oakland?osq=tacos
Playa,https://www.yelp.com/biz/playa-mill-valley?osq=tacos
Standard Deviant Brewing,https://www.yelp.com/biz/standard-deviant-brewing-san-francisco?osq=tacos
Taco Bell,https://www.yelp.com/biz/taco-bell-daly-city-8?osq=tacos
An The Go,https://www.yelp.com/biz/an-the-go-san-francisco?osq=tacos
Fresco Mexican Grill,https://www.yelp.com/biz/fresco-mexican-grill-berkeley-2?osq=tacos
El Ranchito,https://www.yelp.com/biz/el-ranchito-south-san-francisco-2?osq=tacos
Trader Joe’s,https://www.yelp.com/biz/trader-joes-san-francisco-11?osq=tacos
Creperie Saint Germain,https://www.yelp.com/biz/creperie-saint-germain-san-francisco-12?osq=tacos
Le Regency,https://www.yelp.com/biz/le-regency-san-francisco?osq=tacos
Cha Cha Cha,https://www.yelp.com/biz/cha-cha-cha-san-francisco?osq=tacos
Pollo Campero,https://www.yelp.com/biz/pollo-campero-san-francisco?osq=tacos
Gordo Taqueria,https://www.yelp.com/biz/gordo-taqueria-berkeley?osq=tacos
Sun Rise Restaurant,https://www.yelp.com/biz/sun-rise-restaurant-san-francisco-2?osq=tacos
Rosario Restaurant,https://www.yelp.com/biz/rosario-restaurant-san-francisco-2?osq=tacos
Taqueria Barajitas Taco Truck,https://www.yelp.com/biz/taqueria-barajitas-taco-truck-oakland-2?osq=tacos
Trader Joe’s,https://www.yelp.com/biz/trader-joes-san-francisco-11?osq=tacos
Tart To Tart,https://www.yelp.com/biz/tart-to-tart-san-francisco?osq=tacos
Creperie Saint Germain,https://www.yelp.com/biz/creperie-saint-germain-san-francisco-12?osq=tacos
Roli Roti Gourmet Rotisserie,https://www.yelp.com/biz/roli-roti-gourmet-rotisserie-san-francisco?osq=tacos
Park Chalet Coastal Beer Garden,https://www.yelp.com/biz/park-chalet-coastal-beer-garden-san-francisco?osq=tacos
Goza-Goza Taco Truck,https://www.yelp.com/biz/goza-goza-taco-truck-san-francisco-2?osq=tacos
Creperie Saint Germain,https://www.yelp.com/biz/creperie-saint-germain-san-francisco-12?osq=tacos
Park Chalet Coastal Beer Garden,https://www.yelp.com/biz/park-chalet-coastal-beer-garden-san-francisco?osq=tacos
Ichido,https://www.yelp.com/biz/ichido-san-francisco-6?osq=tacos
Del Popolo,https://www.yelp.com/biz/del-popolo-san-francisco-8?osq=tacos
NightLife,https://www.yelp.com/biz/nightlife-san-francisco-4?osq=tacos
Upper Cut,https://www.yelp.com/biz/upper-cut-south-san-francisco?osq=tacos
7-Eleven,https://www.yelp.com/biz/7-eleven-san-francisco-14?osq=tacos
Popeyes Chicken & Biscuits,https://www.yelp.com/biz/popeyes-chicken-and-biscuits-san-francisco-5?osq=tacos
TCB Courier,https://www.yelp.com/biz/tcb-courier-san-francisco?osq=tacos
McCalls Catering & Events,https://www.yelp.com/biz/mccalls-catering-and-events-san-francisco?osq=tacos
Laurel Court Restaurant & Bar,https://www.yelp.com/biz/laurel-court-restaurant-and-bar-san-francisco-4?osq=tacos
NightLife,https://www.yelp.com/biz/nightlife-san-francisco-4?osq=tacos
The View,https://www.yelp.com/biz/the-view-san-francisco-2?osq=tacos
El Grullo Taco Truck,https://www.yelp.com/biz/el-grullo-taco-truck-oakland?osq=tacos
High Tech Burrito,https://www.yelp.com/biz/high-tech-burrito-mill-valley?osq=tacos
La Paloma,https://www.yelp.com/biz/la-paloma-san-bruno?osq=tacos
The Fillmore,https://www.yelp.com/biz/the-fillmore-san-francisco?osq=tacos
The Siren Canteen,https://www.yelp.com/biz/the-siren-canteen-stinson-beach?osq=tacos
Cactus Taqueria,https://www.yelp.com/biz/cactus-taqueria-oakland?osq=tacos
El Agricultor Taco Truck,https://www.yelp.com/biz/el-agricultor-taco-truck-richmond?osq=tacos
Cactus Taqueria,https://www.yelp.com/biz/cactus-taqueria-oakland?osq=tacos
El Agricultor Taco Truck,https://www.yelp.com/biz/el-agricultor-taco-truck-richmond?osq=tacos
Taco Bell,https://www.yelp.com/biz/taco-bell-south-san-francisco-2?osq=tacos
Cafe La Taza,https://www.yelp.com/biz/cafe-la-taza-san-francisco?osq=tacos
KFC,https://www.yelp.com/biz/kfc-san-francisco-24?osq=tacos
Sea Lion Cafe,https://www.yelp.com/biz/sea-lion-cafe-san-francisco?osq=tacos
Eat On Monday,https://www.yelp.com/biz/eat-on-monday-mountain-view-3?osq=tacos
Biergarten,https://www.yelp.com/biz/biergarten-san-francisco?osq=tacos
Juan’s Place,https://www.yelp.com/biz/juans-place-berkeley?osq=tacos
Mi Lindo Jalisco,https://www.yelp.com/biz/mi-lindo-jalisco-oakland-3?osq=tacos
Tortillas Mexican Grill,https://www.yelp.com/biz/tortillas-mexican-grill-millbrae?osq=tacos
La Palmita Cafe,https://www.yelp.com/biz/la-palmita-cafe-berkeley?osq=tacos
El TacoBike,https://www.yelp.com/biz/el-tacobike-oakland?osq=tacos
La Salsa,https://www.yelp.com/biz/la-salsa-san-bruno?osq=tacos
Los Compadres TacoTruck,https://www.yelp.com/biz/los-compadres-tacotruck-oakland?osq=tacos
Casanova Lounge,https://www.yelp.com/biz/casanova-lounge-san-francisco?osq=tacos
Ez Taqueria,https://www.yelp.com/biz/ez-taqueria-oakland-3?osq=tacos
Tres Señoritas Gourmet Mexican Catering,https://www.yelp.com/biz/tres-se%C3%B1oritas-gourmet-mexican-catering-san-francisco-3?osq=tacos
Cancun Sabor Mexicano,https://www.yelp.com/biz/cancun-sabor-mexicano-berkeley-2?osq=tacos
Jane The Bakery,https://www.yelp.com/biz/jane-the-bakery-san-francisco?osq=tacos
Jane The Bakery,https://www.yelp.com/biz/jane-the-bakery-san-francisco?osq=tacos
D’Alicia’s Taqueria,https://www.yelp.com/biz/d-alicias-taqueria-emeryville?osq=tacos
Andale Mexican Restaurant,https://www.yelp.com/biz/andale-mexican-restaurant-san-francisco-4?osq=tacos
Lava Lounge,https://www.yelp.com/biz/lava-lounge-san-francisco?osq=tacos
The Beach Chalet Brewery & Restaurant,https://www.yelp.com/biz/the-beach-chalet-brewery-and-restaurant-san-francisco?osq=tacos
KFC,https://www.yelp.com/biz/kfc-san-francisco-4?osq=tacos
Taco Bell,https://www.yelp.com/biz/taco-bell-daly-city-5?osq=tacos
Izakaya KOU,https://www.yelp.com/biz/izakaya-kou-san-francisco?osq=tacos
Tres Señoritas Gourmet Mexican Catering,https://www.yelp.com/biz/tres-se%C3%B1oritas-gourmet-mexican-catering-san-francisco-3?osq=tacos
El Salva Mex,https://www.yelp.com/biz/el-salva-mex-el-cerrito?osq=tacos
The Beach Chalet Brewery & Restaurant,https://www.yelp.com/biz/the-beach-chalet-brewery-and-restaurant-san-francisco?osq=tacos
Fly Bar,https://www.yelp.com/biz/fly-bar-san-francisco?osq=tacos
TOGO’S Sandwiches,https://www.yelp.com/biz/togos-sandwiches-san-francisco-3?osq=tacos
Tacos El Primo,https://www.yelp.com/biz/tacos-el-primo-oakland?osq=tacos
Sol y Luna Taqueria,https://www.yelp.com/biz/sol-y-luna-taqueria-berkeley?osq=tacos
The Creamery,https://www.yelp.com/biz/the-creamery-san-francisco-3?osq=tacos
Jane The Bakery,https://www.yelp.com/biz/jane-the-bakery-san-francisco?osq=tacos
Lava Lounge,https://www.yelp.com/biz/lava-lounge-san-francisco?osq=tacos
Sorrento Catering,https://www.yelp.com/biz/sorrento-catering-san-francisco-2?osq=tacos
Taco Bell,https://www.yelp.com/biz/taco-bell-pacifica?osq=tacos
Taco Bell,https://www.yelp.com/biz/taco-bell-pacifica?osq=tacos
360 Degrees Gourmet Burritos,https://www.yelp.com/biz/360-degrees-gourmet-burritos-alameda?osq=tacos
La Penca Azul,https://www.yelp.com/biz/la-penca-azul-alameda-3?osq=tacos
Five Star Taco Catering,https://www.yelp.com/biz/five-star-taco-catering-san-jose?osq=tacos
Beretta,https://www.yelp.com/biz/beretta-san-francisco?osq=tacos
Bi-Rite Market,https://www.yelp.com/biz/bi-rite-market-san-francisco?osq=tacos
TOGO’S Sandwiches,https://www.yelp.com/biz/togos-sandwiches-san-francisco-3?osq=tacos
Asian Heritage Street Celebration,https://www.yelp.com/biz/asian-heritage-street-celebration-san-francisco-3?osq=tacos
3-Sum Eats Food Truck,https://www.yelp.com/biz/3-sum-eats-food-truck-san-francisco-2?osq=tacos
Jane Hammond Events,https://www.yelp.com/biz/jane-hammond-events-san-francisco?osq=tacos
Gordo Taqueria,https://www.yelp.com/biz/gordo-taqueria-albany?osq=tacos
Leaping Lemur Cafe,https://www.yelp.com/biz/leaping-lemur-cafe-san-francisco?osq=tacos
Antojeria Mexicana El Chilar,https://www.yelp.com/biz/antojeria-mexicana-el-chilar-oakland?osq=tacos
Taqueria La Bonita,https://www.yelp.com/biz/taqueria-la-bonita-oakland-2?osq=tacos
Beretta,https://www.yelp.com/biz/beretta-san-francisco?osq=tacos
HQ Bar & Restaurant,https://www.yelp.com/biz/hq-bar-and-restaurant-san-francisco-2?osq=tacos
Seven Hills,https://www.yelp.com/biz/seven-hills-san-francisco?osq=tacos
Asian Heritage Street Celebration,https://www.yelp.com/biz/asian-heritage-street-celebration-san-francisco-3?osq=tacos
Mayes Oyster House,https://www.yelp.com/biz/mayes-oyster-house-san-francisco?osq=tacos
Bootie SF,https://www.yelp.com/biz/bootie-sf-san-francisco?osq=tacos
3-Sum Eats Food Truck,https://www.yelp.com/biz/3-sum-eats-food-truck-san-francisco-2?osq=tacos
Bootie SF,https://www.yelp.com/biz/bootie-sf-san-francisco?osq=tacos
Iron & Gold,https://www.yelp.com/biz/iron-and-gold-san-francisco?osq=tacos
Bottom’s Up,https://www.yelp.com/biz/bottoms-up-san-francisco?osq=tacos
Chipotle Mexican Grill,https://www.yelp.com/biz/chipotle-mexican-grill-daly-city-2?osq=tacos
Ruddy’s Tacos,https://www.yelp.com/biz/ruddys-tacos-south-san-francisco-2?osq=tacos
Soma Supermarket,https://www.yelp.com/biz/soma-supermarket-san-francisco-2?osq=tacos
Shanghai Kelly’s,https://www.yelp.com/biz/shanghai-kellys-san-francisco?osq=tacos
Jack In the Box,https://www.yelp.com/biz/jack-in-the-box-san-francisco-10?osq=tacos
Brazen Head,https://www.yelp.com/biz/brazen-head-san-francisco?osq=tacos
Ruddy’s Tacos,https://www.yelp.com/biz/ruddys-tacos-south-san-francisco-2?osq=tacos
La Ciccia,https://www.yelp.com/biz/la-ciccia-san-francisco?osq=tacos
The Peaks Bar Noe Valley,https://www.yelp.com/biz/the-peaks-bar-noe-valley-san-francisco?osq=tacos
Giant Burrito,https://www.yelp.com/biz/giant-burrito-oakland-2?osq=tacos
Brazen Head,https://www.yelp.com/biz/brazen-head-san-francisco?osq=tacos
Death Guild,https://www.yelp.com/biz/death-guild-san-francisco-2?osq=tacos
Casa Guadalupe 3,https://www.yelp.com/biz/casa-guadalupe-3-san-francisco-2?osq=tacos
Taquizas El Guero,https://www.yelp.com/biz/taquizas-el-guero-oakland?osq=tacos
La Mar Cebichería Peruana,https://www.yelp.com/biz/la-mar-cebicher%C3%ADa-peruana-san-francisco-4?osq=tacos
Happy Burrito,https://www.yelp.com/biz/happy-burrito-oakland?osq=tacos
La Mar Cebichería Peruana,https://www.yelp.com/biz/la-mar-cebicher%C3%ADa-peruana-san-francisco-4?osq=tacos
Happy Burrito,https://www.yelp.com/biz/happy-burrito-oakland?osq=tacos
Capt Eddie Rickenbackers,https://www.yelp.com/biz/capt-eddie-rickenbackers-san-francisco-2?osq=tacos
Chile Lindo Empanadas,https://www.yelp.com/biz/chile-lindo-empanadas-san-francisco?osq=tacos
Broadway Burrito,https://www.yelp.com/biz/broadway-burrito-oakland?osq=tacos
Oye Managua,https://www.yelp.com/biz/oye-managua-san-francisco?osq=tacos
Fort Mason Center Farmer’s Market,https://www.yelp.com/biz/fort-mason-center-farmers-market-san-francisco?osq=tacos
Fisherman’s Wharf Chowder and Crab Sidewalk Stands,https://www.yelp.com/biz/fishermans-wharf-chowder-and-crab-sidewalk-stands-san-francisco?osq=tacos
Geary Club,https://www.yelp.com/biz/geary-club-san-francisco?osq=tacos
Gordo Taqueria,https://www.yelp.com/biz/gordo-taqueria-berkeley-2?osq=tacos
Crave,https://www.yelp.com/biz/crave-san-francisco-3?osq=tacos
Oye Managua,https://www.yelp.com/biz/oye-managua-san-francisco?osq=tacos
Happy Burrito 2,https://www.yelp.com/biz/happy-burrito-2-oakland?osq=tacos
All Star Tamales,https://www.yelp.com/biz/all-star-tamales-oakland?osq=tacos
Geary Club,https://www.yelp.com/biz/geary-club-san-francisco?osq=tacos
Coi,https://www.yelp.com/biz/coi-san-francisco?osq=tacos
The Greens Sports Bar,https://www.yelp.com/biz/the-greens-sports-bar-san-francisco?osq=tacos
La Burrita,https://www.yelp.com/biz/la-burrita-berkeley?osq=tacos
20 Spot,https://www.yelp.com/biz/20-spot-san-francisco?osq=tacos
Mexicali Rose Restaurant,https://www.yelp.com/biz/mexicali-rose-restaurant-oakland?osq=tacos
Waffle Mania Truck,https://www.yelp.com/biz/waffle-mania-truck-san-francisco?osq=tacos
Morton’s Bar 12-21,https://www.yelp.com/biz/mortons-bar-12-21-san-francisco?osq=tacos
Focaccia Market & Bakery,https://www.yelp.com/biz/focaccia-market-and-bakery-san-francisco-6?osq=tacos
Taco Bell,https://www.yelp.com/biz/taco-bell-oakland-6?osq=tacos
Mission Street Oyster Bar & Seafood Restaurant,https://www.yelp.com/biz/mission-street-oyster-bar-and-seafood-restaurant-san-francisco?osq=tacos
JapaCurry Truck,https://www.yelp.com/biz/japacurry-truck-san-francisco?osq=tacos
Beachside Coffee Bar & Kitchen,https://www.yelp.com/biz/beachside-coffee-bar-and-kitchen-san-francisco?osq=tacos
Limón Rotisserie,https://www.yelp.com/biz/lim%C3%B3n-rotisserie-san-francisco-4?osq=tacos
The Greens Sports Bar,https://www.yelp.com/biz/the-greens-sports-bar-san-francisco?osq=tacos
Perry’s,https://www.yelp.com/biz/perrys-san-francisco-9?osq=tacos
Jolt ‘n Bolt,https://www.yelp.com/biz/jolt-n-bolt-san-francisco-5?osq=tacos
Edinburgh Castle Pub,https://www.yelp.com/biz/edinburgh-castle-pub-san-francisco-2?osq=tacos
Waffle Mania Truck,https://www.yelp.com/biz/waffle-mania-truck-san-francisco?osq=tacos
The Tamale Lady,https://www.yelp.com/biz/the-tamale-lady-san-francisco?osq=tacos
Focaccia Market & Bakery,https://www.yelp.com/biz/focaccia-market-and-bakery-san-francisco-6?osq=tacos
Mission Street Oyster Bar & Seafood Restaurant,https://www.yelp.com/biz/mission-street-oyster-bar-and-seafood-restaurant-san-francisco?osq=tacos
Beachside Coffee Bar & Kitchen,https://www.yelp.com/biz/beachside-coffee-bar-and-kitchen-san-francisco?osq=tacos
Sprig,https://www.yelp.com/biz/sprig-san-francisco?osq=tacos
Perry’s,https://www.yelp.com/biz/perrys-san-francisco-9?osq=tacos
The Plant Cafe Organic,https://www.yelp.com/biz/the-plant-cafe-organic-san-francisco-17?osq=tacos
Cassave Mobile Taqueria,https://www.yelp.com/biz/cassave-mobile-taqueria-oakland-2?osq=tacos
The Plant Cafe Organic,https://www.yelp.com/biz/the-plant-cafe-organic-san-francisco-17?osq=tacos
Noe Valley Farmers Market,https://www.yelp.com/biz/noe-valley-farmers-market-san-francisco?osq=tacos
August 1 Five,https://www.yelp.com/biz/august-1-five-san-francisco?osq=tacos
Doña Tomás,https://www.yelp.com/biz/do%C3%B1a-tom%C3%A1s-oakland-5?osq=tacos
Rubio’s,https://www.yelp.com/biz/rubios-el-cerrito?osq=tacos
The Tamale Lady,https://www.yelp.com/biz/the-tamale-lady-san-francisco?osq=tacos
Gallego’s,https://www.yelp.com/biz/gallegos-berkeley?osq=tacos
Double Play Bar & Grill,https://www.yelp.com/biz/double-play-bar-and-grill-san-francisco?osq=tacos
Butter,https://www.yelp.com/biz/butter-san-francisco?osq=tacos
Betty’s Taqueria,https://www.yelp.com/biz/bettys-taqueria-south-san-francisco?osq=tacos
Haus Coffee,https://www.yelp.com/biz/haus-coffee-san-francisco?osq=tacos
The LookOut,https://www.yelp.com/biz/the-lookout-san-francisco?osq=tacos
The Burrito Truck,https://www.yelp.com/biz/the-burrito-truck-oakland?osq=tacos
Comal,https://www.yelp.com/biz/comal-berkeley?osq=tacos
Cease & Desist,https://www.yelp.com/biz/cease-and-desist-san-francisco?osq=tacos
Pissed Off Pete’s,https://www.yelp.com/biz/pissed-off-petes-san-francisco?osq=tacos
Joe’s Crab Shack,https://www.yelp.com/biz/joes-crab-shack-san-francisco?osq=tacos
Haight Street Market,https://www.yelp.com/biz/haight-street-market-san-francisco?osq=tacos
Paddy Wagon Sliders,https://www.yelp.com/biz/paddy-wagon-sliders-san-jose-11?osq=tacos
The LookOut,https://www.yelp.com/biz/the-lookout-san-francisco?osq=tacos
Celia’s Mexican Restaurant - San Bruno,https://www.yelp.com/biz/celias-mexican-restaurant-san-bruno-san-bruno?osq=tacos
Cactus Taqueria,https://www.yelp.com/biz/cactus-taqueria-berkeley?osq=tacos
Joe’s Crab Shack,https://www.yelp.com/biz/joes-crab-shack-san-francisco?osq=tacos
Pissed Off Pete’s,https://www.yelp.com/biz/pissed-off-petes-san-francisco?osq=tacos
Tia Maria Cafe,https://www.yelp.com/biz/tia-maria-cafe-oakland?osq=tacos
Chewse,https://www.yelp.com/biz/chewse-san-francisco?osq=tacos
Bayside Cafe,https://www.yelp.com/biz/bayside-cafe-san-francisco?osq=tacos
Exploratorium After Dark,https://www.yelp.com/biz/exploratorium-after-dark-san-francisco-2?osq=tacos
The Fish Tank Truck,https://www.yelp.com/biz/the-fish-tank-truck-san-francisco-2?osq=tacos
